GIDBG,Mean,Variance
295101011001,1.0135757748462513,0.0614244966530134
295101011002,1.1104519066752965,0.1126197985389817
295101012001,1.2040439956969098,0.0428327289466576
295101012002,1.0487176267345009,0.0976780403028773
295101012003,1.125880879904315,0.1067205850474982
295101013001,1.102695932607153,0.0942338188015443
295101013002,1.124304971698053,0.0709026719454973
295101013003,1.1448433862564238,0.0557635480758485
295101013004,1.0065707210415464,0.2365818878055844
295101014003,0.924947476110834,0.1984363602844503
295101015003,0.8594659359613586,0.1128422963299315
295101015004,0.8726609704960692,0.1842933679230274
295101018001,1.0483557054008128,0.3192118830662201
295101018002,0.7984737650704096,0.4876396106447538
295101021001,1.1233028675522476,0.1147905606331969
295101021002,1.0549854626041228,0.1882521727956224
295101021003,1.1379239964879704,0.0796283297995259
295101022001,1.1241932415219225,0.0894959325521959
295101022002,1.169052565459542,0.1662164349667213
295101022003,1.2211869542354588,0.075683190491125
295101022004,1.092212862046869,0.0644762869664395
295101022005,1.2156479349795208,0.0532969450289881
295101022006,1.0528620787752283,0.1120479910474901
295101022007,1.1385134712961504,0.0848009809078975
295101023001,0.8898334601761553,0.2151153697542178
295101023002,0.9065701812723892,0.1176946721449818
295101024001,0.8727642374637864,0.3120950363315769
295101024002,1.0855419074628463,0.280282522896302
295101024003,1.1029078182791583,0.0859624213038738
295101025001,1.2095838765059927,0.0674885231955635
295101025002,1.1001716913834043,0.0643083814847897
295101031001,1.1042886412994182,0.0726550075698421
295101031002,0.9513352860122732,0.0921087754251014
295101031003,1.1538347794447208,0.0936106299584928
295101034001,1.1684412263156376,0.081246397561884
295101034002,0.940391181027052,0.0997905501178561
295101036001,1.061392482611297,0.0833545948958571
295101036002,1.166026499317893,0.1128905991176127
295101037001,1.1161615625466803,0.0742017775021237
295101037002,0.8014363054551291,0.4785124307953374
295101037003,1.1657055486573011,0.1396106841727913
295101038001,1.273174923192102,0.1794130277140436
295101038002,1.174702677464097,0.1385853294903367
295101038003,1.058542146412667,0.141534878506431
295101038004,1.2065066406974687,0.0703520795583018
295101038005,1.2136777724385177,0.0618940922701981
295101042001,0.9930552057896028,0.1365400388554224
295101042002,1.0081229769451991,0.1552513729167585
295101042003,1.0305603656319235,0.0891251613218513
295101042004,0.903466396338407,0.2827517038760616
295101045001,1.1375819449575784,0.0869688172115528
295101045002,0.886350369711216,0.0889553248429536
295101045003,0.8937014862048894,0.1733349087456874
295101051981,0.9505223713852275,0.081238645058728
295101051982,0.7471767323005155,0.1185346822650386
295101051983,0.8872839356713081,0.1784647923524513
295101051984,0.9715725501136896,0.1407053211649429
295101121001,1.0239915972653229,0.0562121612672299
295101121002,0.8497684885336145,0.0607384636935565
295101124002,0.9017107817766274,0.2343163333575523
295101124003,0.8739188660045194,0.1072561707851743
295101135001,1.0918311651013417,0.1163312617261187
295101135002,1.1892046450185807,0.1335917114760236
295101135003,1.076526852660765,0.3906273043302672
295101135004,1.18764139638422,0.1561606767663618
295101141011,0.9447557417586648,0.0602340894992037
295101141012,0.8915780962044529,0.1410155348610636
295101141013,1.1038582471699028,0.077490513428409
295101141014,1.1542175050588048,0.0957302865214576
295101141021,1.00836427623086,0.109986929737215
295101141022,1.1308003662776926,0.0420595483399774
295101141023,1.104098561311209,0.0843140642483052
295101141024,1.2770255436080686,0.0374614350802229
295101142001,0.9914359396653044,0.1981443002152065
295101142002,0.990046797512516,0.064509420026531
295101142003,1.0533974103966126,0.1540135749912275
295101142004,1.1722136423993967,0.0701682393514841
295101142005,1.1658954077645476,0.068382849186993
295101143001,1.1339075626896438,0.1002873099553684
295101143002,1.0721967981839216,0.0716530294666058
295101143003,1.0728105709089997,0.1857256221789031
295101143004,1.2489507380742575,0.0489304428114482
295101143005,1.1284741914409615,0.1971766330538904
295101143006,1.2815083841153043,0.062681907703267
295101151001,0.954946206059198,0.1566017403490395
295101151002,1.1827849510993262,0.1429816363791855
295101151003,1.2572184770358987,0.1002946966323883
295101151004,1.087889208621599,0.0874059993836164
295101151005,1.1205291906749986,0.0853128034001537
295101152001,0.6481782064483959,0.3451540662640388
295101154001,1.1902468059481834,0.1905787504062728
295101154002,0.9956710420815404,0.1311808065428854
295101156002,0.9811667359081152,0.1577081150685201
295101156006,0.8163557729315696,0.2307269194464039
295101161001,1.0349317271115712,0.1502946949265573
295101161002,0.7989079987131114,0.2918572687674472
295101162001,0.8029921439747646,0.1761203874452698
295101162002,1.076266031415471,0.142660179829531
295101162003,1.207754663177638,0.1527288611127103
295101162004,0.7251776088827059,0.3279694999630828
295101162005,0.9336004818577328,0.1863717733710026
295101162006,0.9343562331879376,0.1643098897003581
295101163011,0.9299189763031176,0.1663103990797441
295101163012,1.0247601083185964,0.1339875315250011
295101163013,1.0520447636747818,0.1478580573044476
295101165001,0.9882675418965708,0.1614513688851838
295101165004,1.01521024796156,0.0988688895126628
295101165005,1.1163783736036104,0.0815674208084536
295101171001,1.1190143131126706,0.2135269950089334
295101171002,0.8907865974543783,0.1574267916067084
295101172002,0.9919469537591148,0.2908674035060348
295101172003,1.0194392265052357,0.110528086350002
295101172004,1.0917395676634565,0.2049026861121288
295101172005,1.025474484293298,0.1085748794773849
295101172006,1.0645755959743792,0.0861262033410973
295101174001,1.0855194032144513,0.1105906198390056
295101174003,0.8228585303221523,0.3366793650422601
295101174004,0.9221936747817115,0.1877042028913888
295101174005,0.6373492293718904,0.3710931156061196
295101174006,1.151631087065949,0.1193249082424798
295101181002,0.8506963406710079,0.1783918328984872
295101186001,0.8091871156040441,0.0853397028883268
295101186002,0.915522569691512,0.0558426088304284
295101191011,0.9794772911654364,0.2878790128360683
295101191021,1.0434158416062065,0.0879212128346457
295101191022,1.0782591212485997,0.1147052851513455
295101191024,0.7815153425384059,0.3655270599299836
295101193002,0.7285664503049211,0.1460821060697346
295101193003,0.8121655240647996,0.1188257120665562
295101232002,0.8031513987463806,0.3201536979947409
295101233001,1.1469388412027652,0.1164432264343038
295101233002,1.1109215052790036,0.0842832705956604
295101233003,1.0187872047414863,0.0867393798680529
295101243001,0.913499294851608,0.2040159877471884
295101243002,0.8564505613353689,0.2231071438840522
295101243003,1.041078230127226,0.0903499518003692
295101255001,0.9179281647874712,0.0479896404049282
295101255003,0.9010850945978692,0.1139529999413686
295101256002,0.7681355257108539,0.0753900607618485
295101268001,1.021481754424362,0.130603523782096
295101268002,0.9680667198318784,0.1085365231102383
295101268003,0.8405228339592501,0.1557786125012363
295101268004,1.0375493456287084,0.2184825455738794
295101272001,0.9804693285501176,0.2463215527330484
295101272003,1.138140933073963,0.0706817698810464
295101272004,0.9987315198624828,0.2350993693312053
295101273002,0.8542763683643942,0.1608672651880039
295101276001,0.9804120308359396,0.1264101038571787
295101276002,0.947418842024542,0.0960770350187385
295101276003,0.8733442914420774,0.1276355001661138
